G_ID,day,val
1013,2009-10-27 00:00:00,189.75
1013,2012-01-02 00:00:00,193.79
1013,2013-06-11 00:00:00,191.87
1013,2013-02-05 00:00:00,194.55
1013,2014-08-10 00:00:00,189.76
1013,2011-12-15 00:00:00,193.66
1013,2006-03-30 00:00:00,194.97
1013,2011-04-20 00:00:00,195.30
1013,2006-01-19 00:00:00,198.29
1013,2010-12-20 00:00:00,195.94
1013,2010-07-19 00:00:00,191.02
1013,2009-05-14 00:00:00,194.16
1013,2013-09-03 00:00:00,189.16
1013,2014-03-04 00:00:00,195.95
1013,2015-08-02 00:00:00,188.48
1013,2006-01-31 00:00:00,198.86
1013,2006-01-18 00:00:00,197.61
1013,2015-04-07 00:00:00,194.05
1013,2014-05-04 00:00:00,195.17
1013,2006-05-24 00:00:00,192.11
1013,2014-06-01 00:00:00,193.48
1013,2007-12-14 00:00:00,195.26
1013,2011-02-13 00:00:00,195.36
1013,2015-08-31 00:00:00,188.31
1013,2013-11-03 00:00:00,192.51
1013,2010-03-23 00:00:00,193.57
1013,2009-01-14 00:00:00,196.36
1013,2013-04-07 00:00:00,194.70
1013,2013-12-01 00:00:00,192.27
1013,2007-05-14 00:00:00,193.56
1013,2008-05-14 00:00:00,192.96
1013,2014-10-06 00:00:00,188.82
1013,2011-01-17 00:00:00,196.99
1013,2008-06-12 00:00:00,191.66
1013,2006-01-26 00:00:00,197.54
1013,2015-11-02 00:00:00,190.91
1013,2008-01-04 00:00:00,196.86
1013,2011-05-23 00:00:00,194.11
1013,2006-12-20 00:00:00,197.06
1013,2008-11-14 00:00:00,192.76
1013,2006-10-09 00:00:00,190.06
1013,2013-01-08 00:00:00,196.32
1013,2010-08-16 00:00:00,189.97
1013,2012-03-05 00:00:00,194.94
1013,2009-06-14 00:00:00,192.66
1013,2017-02-28 00:00:00,196.41
1013,2006-10-31 00:00:00,189.66
1013,2016-07-04 00:00:00,191.22
1013,2015-06-01 00:00:00,191.05
1013,2006-05-10 00:00:00,192.48
1013,2014-01-05 00:00:00,190.84
1013,2007-02-13 00:00:00,195.96
1013,2012-07-01 00:00:00,192.04
1013,2017-01-04 00:00:00,194.84
1013,2015-10-04 00:00:00,187.65
1013,2014-02-04 00:00:00,191.98
1013,2008-08-14 00:00:00,191.36
1013,2009-04-14 00:00:00,193.56
1013,2011-03-27 00:00:00,196.07
1013,2012-10-01 00:00:00,189.20
1013,2014-12-01 00:00:00,193.47
1013,2007-06-14 00:00:00,192.06
1013,2016-05-02 00:00:00,194.23
1013,2016-12-04 00:00:00,195.32
1013,2006-11-21 00:00:00,195.96
1013,2012-12-09 00:00:00,195.77
1013,2016-06-05 00:00:00,192.11
1013,2006-01-29 00:00:00,198.96
1013,2006-02-06 00:00:00,198.67
1013,2011-08-22 00:00:00,190.03
1013,2007-02-25 00:00:00,196.06
1013,2006-11-27 00:00:00,196.86
1013,2008-12-23 00:00:00,191.26
1013,2008-10-14 00:00:00,189.76
1013,2010-01-25 00:00:00,195.30
1013,2016-10-03 00:00:00,188.05
1013,2007-08-14 00:00:00,190.16
1013,2008-09-14 00:00:00,191.06
1013,2012-11-13 00:00:00,191.66
1013,2008-02-14 00:00:00,196.96
1013,2007-04-08 00:00:00,195.46
1013,2010-02-22 00:00:00,194.48
1013,2016-04-05 00:00:00,196.53
1013,2010-06-15 00:00:00,192.54
1013,2006-12-28 00:00:00,198.36
1013,2014-03-31 00:00:00,196.22
1013,2007-07-14 00:00:00,190.76
1013,2011-12-28 00:00:00,192.86
1013,2009-09-14 00:00:00,189.66
1013,2011-10-23 00:00:00,189.25
