G_ID,day,val,provisional,estimate,warning
1017,2016-11-30 00:00:00,176.68,0,False,False
1017,2014-06-01 00:00:00,178.45,0,False,False
1017,2010-06-14 00:00:00,176.33,0,False,False
1017,2007-01-08 00:00:00,180.30,0,False,False
1017,2008-02-06 00:00:00,179.30,0,False,False
1017,2008-06-16 00:00:00,177.10,0,False,False
1017,2010-07-20 00:00:00,175.42,0,False,False
1017,2006-02-02 00:00:00,179.10,0,False,False
1017,2006-01-05 00:00:00,173.00,0,False,False
1017,2014-02-03 00:00:00,174.80,0,False,False
1017,2006-01-10 00:00:00,173.90,0,False,False
1017,2012-03-07 00:00:00,179.38,0,False,False
1017,2017-08-01 00:00:00,178.25,0,False,False
1017,2006-01-29 00:00:00,177.90,0,False,False
1017,2006-12-13 00:00:00,176.40,0,False,False
1017,2012-09-04 00:00:00,175.39,0,False,False
1017,2010-09-19 00:00:00,173.04,0,False,False
1017,2012-12-20 00:00:00,177.95,0,False,False
1017,2017-05-01 00:00:00,182.95,0,False,False
1017,2017-03-31 00:00:00,183.41,0,False,False
1017,2006-02-13 00:00:00,180.20,0,False,False
1017,2016-04-05 00:00:00,182.49,0,False,False
1017,2015-11-01 00:00:00,171.22,0,False,False
1017,2006-10-08 00:00:00,172.30,0,False,False
1017,2017-03-09 00:00:00,181.62,0,False,False
1017,2016-01-31 00:00:00,180.70,0,False,False
1017,2014-09-01 00:00:00,174.27,0,False,False
1017,2010-12-19 00:00:00,175.96,0,False,False
1017,2013-06-09 00:00:00,177.55,0,False,False
1017,2006-10-26 00:00:00,172.00,0,False,False
1017,2006-02-08 00:00:00,179.80,0,False,False
1017,2014-06-30 00:00:00,177.19,0,False,False
1017,2015-08-31 00:00:00,172.39,0,False,False
1017,2011-08-23 00:00:00,176.39,0,False,False
1017,2017-07-03 00:00:00,180.00,0,False,False
1017,2011-01-18 00:00:00,178.44,0,False,False
1017,2012-05-06 00:00:00,180.94,0,False,False
1017,2008-11-18 00:00:00,173.10,0,False,False
1017,2008-04-13 00:00:00,178.70,0,False,False
1017,2015-10-04 00:00:00,171.28,0,False,False
1017,2006-07-06 00:00:00,176.60,0,False,False
1017,2012-01-03 00:00:00,176.02,0,False,False
1017,2015-04-05 00:00:00,178.71,0,False,False
1017,2016-07-04 00:00:00,177.56,0,False,False
1017,2008-08-04 00:00:00,175.20,0,False,False
1017,2007-05-10 00:00:00,180.20,0,False,False
1017,2007-04-12 00:00:00,181.50,0,False,False
1017,2007-02-21 00:00:00,180.20,0,False,False
1017,2017-05-26 00:00:00,182.10,0,False,False
1017,2009-06-23 00:00:00,176.20,0,False,False
1017,2014-08-10 00:00:00,175.25,0,False,False
1017,2009-02-19 00:00:00,177.20,0,False,False
1017,2006-03-09 00:00:00,179.90,0,False,False
1017,2013-09-03 00:00:00,173.83,0,False,False
1017,2013-01-08 00:00:00,178.94,0,False,False
1017,2008-09-14 00:00:00,173.20,0,False,False
1017,2015-08-02 00:00:00,173.65,0,False,False
